id,predicted_price
8935100100,810588.2777449333
5016001260,426978.31783057423
4337600280,301409.3356086692
1446401220,190660.2095005691
7135521530,645429.881779394
6888900115,239821.1776903627
2413301070,282726.5273756126
345700040,259802.99083755419
5566100145,440845.8457541125
7634800070,356315.8851806488
9346910500,610652.3531386269
3529300060,306011.73558728397
8128600060,1092637.6415294667
8572900275,216481.63303945973
4139420590,1495803.0780709144
9274200322,623560.5641570678
1472700200,549652.0803023105
8820903380,553888.3253832927
8563010130,845817.3858439331
8965450110,868661.7357962282
9274204230,479605.452243992
8165501700,360918.341744122
2193340260,519471.89063650003
1860600290,794843.792149895
1222000055,199530.85905643133
2492200280,461685.79613303056
2488200455,369349.64972667996
809001520,1095061.2582379968
1796361140,244233.33976628323
6398000011,689061.6206843269
6813600365,577656.8605062882
7504100920,825158.8488896382
8835770330,611597.4517621094
524059322,824082.3304204448
4307330280,380902.559617274
1245002952,944350.6344008762
2021069059,244521.88831867886
5700000595,630783.3612027889
3629970930,725094.7905377513
3336002215,251339.71699151117
5100401060,641197.9419836347
3278600750,336824.10245983273
1126069045,957722.6868880572
7568700175,322218.0607425072
452001475,512606.25785856147
9283800230,460312.3171212564
1737300130,550906.4042115195
6189600040,501186.86160206085
3679400025,490119.81211547257
1096100010,323607.2828597774
9513900050,246138.6120972439
5452800645,691403.4232922734
273800100,234745.86598575575
7228500037,465068.5934757791
808300090,432679.1949122029
2493200215,528383.9616391752
5035300255,712915.7894216555
3380900160,382473.8673262792
3630000130,404236.4269016426
7300400670,283269.27089621517
6798100070,353158.89539364364
8078400010,555627.3703432311
5566100060,496251.82667092653
2768200212,515038.1752994909
4035900060,528392.4013014368
9460000110,362090.32213359966
7199320190,537724.6940247751
2225039081,471428.8997616103
9512200050,566054.890811149
2634500085,312357.560761745
3654800200,277458.03529943567
2724079090,1234766.985708588
2597520720,751925.7564208244
3034200426,372665.1980511039
984000130,296001.852706569
7852020670,438742.4234769243
7923500060,692292.7829036094
2310030510,290848.1932069263
2205500540,489323.48448311264
2493200015,403224.6729851178
7853361420,533632.3301635373
5652600605,529688.2523927924
5285200020,310926.9644270753
9406530150,351423.2857117242
5706300020,492255.58864821366
3278602490,403612.36358325643
7197000100,530801.0335979518
4447300008,496682.8134975032
7899800045,234021.48466411635
9250900095,348188.95292292925
9268851740,602732.7507975186
8682261440,497125.2415367041
7284900385,853896.8778566831
8079040300,440969.7377310681
2225300585,388424.46349390125
3223039013,482465.69136583613
2013801350,253060.93359611853
4055701110,773417.2213286754
3578401770,454391.91651938146
4046500720,545096.2312109893
6145601745,398502.52172750974
5207200195,661142.6034805556
1972201856,572433.1450694487
7212680080,245401.500276366
7277100510,602202.5984888348
522079022,569838.3262085584
5605000440,823036.751202277
6632300230,357269.88539349934
8815400165,628371.327618948
6708200320,463264.9328289234
2426059076,564027.9911938425
3260200200,565858.4584894497
2770601741,484211.0461044297
4338800500,238568.58484120943
9201000320,711575.305973761
7655900038,342878.2412150784
3625059140,588580.2422134675
4222310010,221203.58436167927
2114700115,340538.61694258405
3291800710,320643.5052716804
9406590010,403247.09032762365
3025059124,2531744.0192283606
7972601250,390471.2626180523
930000470,1007542.8822755951
6690500060,520318.5927694272
16000015,192602.8621479373
5693501102,568271.6977126019
8079040490,442824.1895976148
7225000155,339914.4063616802
8819900170,782526.0059036423
7972601270,335933.6585465062
1224069074,814548.4971515094
5126900321,343885.71583794255
3438501860,314638.21549331356
2822069080,392101.29654018144
1656600310,601186.0660048095
3856900507,1194762.8428963828
1626069139,463542.77879436204
2524049257,1256536.507434667
3904960150,574635.373819492
7214820610,442998.93232167565
7977201845,567901.9723984585
2428100080,842080.0318007764
2202500135,387848.4037436419
1523550220,677275.9230808566
2313900610,445963.7429618115
4123840050,364066.6016370969
2125059124,1042555.69908121
1225039067,512830.5693839923
6431500283,480018.5121399085
2473380010,301419.6898068647
5694501195,414016.39216444053
2881700046,370377.5703332179
6837820330,331246.9246593204
2337300370,199675.06669285847
3876540630,230617.2224090688
626059317,348544.53926307143
3374500520,363495.9715162793
7228501903,380731.4476515633
4019300051,510349.38618440146
4232902615,588487.4506642321
3546000090,252500.97651263644
8127700215,767705.365418904
3438501100,418194.96665874886
1769600066,657039.2122884941
8146100610,601273.3342206914
3052700695,573804.3620984382
7954310210,618427.2723145232
3761700053,2516441.790091915
1320069179,340814.7180449985
1331900410,786355.7635674324
7303100210,317869.2648981658
2464400285,497007.1332055175
6163901150,357981.39206775936
8955800045,331258.004213531
2314300200,412589.85343996366
9528104360,417062.67209517624
4177100005,623254.167688725
8856960260,296394.40019579756
1828001220,599350.9537746598
3066400710,750880.0971922189
624110610,835876.3699460798
4040800260,407686.11937359395
5019500215,524817.2051512152
2481630180,1201445.8454241299
7203170190,691635.8746894785
510001280,857707.204195118
9430110120,728160.8715773394
1565950030,320491.9462098981
9828202255,827511.8892323285
3878900270,494760.4237792548
8091600080,211990.4644181568
1112000035,293872.6150866215
2228900270,309016.61189552885
6648701740,288335.7590883286
1245003740,633230.2813219905
2174503441,491280.6456900964
7708250010,322071.9456386922
6072300110,566077.8316836902
2329800140,261273.16710162666
1494300040,513300.32907336793
3832050130,291629.35733227525
7203100730,884988.8967321592
7199330170,491380.13967716065
7785000220,703559.1670585038
1250201175,406100.7781749536
4054500180,1088251.0757481465
7905200061,438454.59003016516
3751604895,175267.5165452407
5220300140,292619.1179862397
3323059027,318414.40902949474
8651611980,867270.6301484471
8673400190,549900.697123858
1668500100,844947.9614874782
1023059365,546600.7275218039
3308030060,333569.58002866735
4232400860,957273.3063204217
2144800615,226295.05933769254
1568100920,1393495.7265163145
9406510040,491301.22639675695
2923049421,317520.55179003195
1051000040,1745025.9063861677
2077700042,666959.3097234477
9423800030,250175.60475383262
9818700455,690999.3487724545
7133300675,366130.349520398
4113800550,649277.7465823997
5553300375,1497845.579986546
2025701530,274148.65432130307
7942601155,440674.59831684915
7524300020,261241.988185911
2520069100,315127.87752547325
5412300410,226385.5012318289
7504110760,749455.0527599638
2594200350,412771.4171162464
2722059013,235081.9278283374
8078430480,546005.1332701021
1423069162,516745.091732564
8856001090,159876.380836408
7000100631,879189.7790727788
4222200280,226781.21010369016
7971300050,592262.53195323
2009001600,240160.07177465453
6619910140,711292.1140202918
2877100985,525214.2931131284
1196000007,354353.5162479871
1330850130,751455.5801402996
6664900410,266647.22329764336
1231001110,284138.9337231473
9235900030,281537.3385238465
9407101840,314346.6072004849
9523103001,398004.12722962664
2149800278,378820.9117459995
7234601198,627780.6449112351
9476700035,427565.1964827585
9297301065,727820.2594641516
518500700,797155.6505312641
7843500090,328329.84925070556
6056110780,295240.11454125174
2345700260,357342.37883035355
3509600070,241127.07270254468
1431700280,380510.59175582224
1623049174,296141.0563683313
3024089049,335022.6601136635
7853340450,382319.75586176396
7732410360,748520.6102020307
1446800995,304902.2637441651
2946000285,238714.36965614767
425079100,502773.5860168778
3876313040,415587.40726988344
1762600260,985397.4164971113
1925069121,1046264.4311705134
7443000480,951859.1652561873
7820000015,346560.41791814537
4027701253,495131.1521579963
2826049165,352244.3553250013
5426300060,727631.46971583
1278000210,162589.9021169338
923000270,352441.1468340644
7657600005,264039.84938004694
3024079057,385962.80830153474
3276180020,303786.5259576364
7304300760,296204.13327375613
3908100020,558109.6219054211
8835400805,732493.7530386028
4051150070,210682.5013903507
3904930530,468579.46819666144
6163900971,361009.4776441275
7942600310,425359.25191904977
4365700330,263554.5093193306
423059207,280433.3453076874
3992700265,330277.39303315233
7177300090,482185.04070443584
2540820010,617102.4476237975
5700002510,978544.1104317616
5201000030,557182.4291302172
7631800015,1990548.4739590762
2922702965,694982.5974323872
1525059198,844581.4113987819
1245003160,747145.8147792484
3810000455,313753.0238417248
7855600080,631241.6923602388
5701500030,1185921.63083964
7504020400,625927.7754126681
1402600570,303580.7462323231
7575610760,278793.4798568202
8731990370,349343.76200077636
5021900090,838533.3345483573
290000075,429102.70504975115
2841500010,450983.2460381786
3955900830,418017.0249556811
7852110140,554324.4621983203
1311400350,244570.38479499487
7773800015,564967.1765346007
4123400320,493494.9950178042
2725069157,869045.5267875803
666000143,789027.3449154561
5101408678,507690.89312250743
6371000026,364836.4947493056
2024059084,698465.5308004314
7283900036,323708.8616519293
8881900230,751632.0180391464
3959400135,369505.8907278139
7696610270,223020.44974577683
1689400150,876062.9607003093
5103900015,424686.79405870906
1441000350,456917.34118278034
5101408735,314234.0635563392
3126059027,1853791.7385137863
2320069014,492735.58047390345
9541600015,634557.732890981
8682320420,768691.6996885617
1562200090,597054.7914205176
3395070980,550601.6375784642
7349600230,245491.30658616088
522049122,271560.1306696594
869700060,270769.444893546
811000055,1254527.703496203
1221059176,432822.8753495755
1523059103,446740.02071140666
2025760210,763636.9035376605
9218400088,326086.33142332255
8682292020,428881.6546000268
2623089135,426005.43919251196
3758900259,1205730.5142985159
524069049,628952.3106858898
3121500150,873216.2824301596
5581400080,803496.2004732756
8087800020,455470.0449926355
4070700290,682620.9610235507
3296000170,618090.8594451457
9238500040,456840.2530263399
2744600040,348422.21833243134
6813600380,612976.5645359094
6140100150,492422.17429484986
2201500555,445356.44951980346
2600110250,613441.7013962728
4337000275,164517.099729846
1186000150,584272.3113876645
1972201963,508069.64645802934
1105000745,359405.5498970747
2887700560,649550.4750475996
4039700080,699503.4173585032
522049104,295013.47781448107
4202400078,262426.98466391535
7520000695,192886.74993142887
7714000310,382003.4590543253
4319200060,733741.6388215126
8624700015,695719.91890952
5104520610,316171.8053028199
2354300845,276871.145298772
3824100291,453609.44269701146
6151800612,245903.67147829736
5454200080,955457.6745934137
6413600290,339063.3555122633
2131200065,296485.96999243647
1459920010,299329.6962293549
50300090,392965.56061315094
2326300090,645670.5063544539
7714000070,382003.4590543253
3630180500,956848.6848221503
1727850340,1012215.7085734437
8691430330,957925.8471846544
2310030390,274104.7919387341
5561400610,524611.8072986827
7010701016,484940.3630829952
7883605915,246623.47014180658
1282300995,356358.9662463841
4040700310,480236.8272451684
3353400435,244679.68479188762
2143701015,535143.2398854776
255450020,372663.0541211127
1020069017,344487.40156991465
4038200120,493179.0709323584
9284801100,280977.67977246904
1965200075,657028.0769598766
847100047,548278.9550959126
4038700720,524794.3900387584
6815100085,742906.3195742939
2508000020,304178.3283521828
255520180,657044.3023375404
6822100750,592934.3438341361
869700050,313784.5564233502
1775801405,550456.578486954
6600400090,223054.8758836163
7202330270,461213.69912620494
1683400165,837591.7479145877
2625069070,947626.8367749009
7625702440,406861.36431592645
3388000640,233467.2477510636
1899400365,284228.2286270081
6899990200,894315.0121735861
5569700020,842007.0573097962
986000045,290224.56347930187
3293700221,319307.9495910186
3764800250,355706.3619762172
2291400566,342232.75726046466
4219401236,1366494.6300679557
4239400840,167253.99782345028
7211400990,207853.07998909173
7696500280,195657.08267609144
7215721070,503707.6158411452
3204850140,367215.771543362
4322200220,696161.7570042949
2566300100,1221381.9536124114
1944900090,422191.742644775
6648500390,294752.87174886296
7385300020,751302.4988797993
1704900135,326184.7145263008
2877100655,756542.261446459
2726079098,615558.8613287644
7625703800,477164.7566104018
318300040,513132.04389902746
7922800190,517943.3161233581
2023049361,220040.31268876014
8946400210,477177.21750351426
6071600450,547997.5216662604
4343800100,399326.39570766024
1443300140,346536.01624691027
1024039001,879586.0091966542
2767704860,605027.1599305446
7234600851,649204.6439083489
644200065,852787.0060916417
7784400035,673467.18506827
3826000560,223965.5712372355
9272202260,387629.1273648614
263000253,459858.42379707843
3621059043,556113.3012416967
240000130,482678.59036693134
1352300120,212427.73663002407
7849200861,289502.12200856727
2487700130,517362.6767589746
1796100140,290637.63360865804
7234601221,536520.3804120513
8651710190,451754.4468212741
2916200091,587655.3829916158
1232000915,521540.223618306
1545801970,272713.4055886575
3211200420,338568.42438935966
7686204675,197125.51360976128
3141600210,174966.51752229434
3959401284,540654.1885259947
2113700825,255358.78351056235
3876000710,396021.5740167521
522069022,499448.39539870736
3214200070,369570.35735041095
1221039156,300682.5560470697
259600790,436665.2995121832
785000040,493978.33477837616
8138870470,499839.92419941945
2596300035,328952.9437712826
540100057,1583075.7252357837
3073500045,469561.6310707512
5363200266,388185.7697573935
8682261650,509567.8686478579
3224510080,830354.562614082
3211270160,437127.6376534648
9269200520,210042.9492740986
293810190,480109.1272993894
4197400043,317224.85946537665
3026079031,316174.3934996585
5332200405,935098.8707502803
2473411210,296344.3065345083
9268200315,541917.789875153
8123500050,603883.3675785229
3221069091,470484.570168835
2485000165,585188.710810152
4058800215,555195.4005107046
1926059039,851796.4453766247
2533300680,880692.9469376383
3343903640,322990.2436805086
5700003705,1342549.0036515512
2023049372,393087.69339603966
4058800830,515503.0735724503
3333002302,458575.50341381266
2944500340,288110.98856873345
1982200790,538395.2813527513
8929000270,490272.26969175064
8122101440,291321.5776340485
7525530470,783623.0007399428
9332800020,654462.5821676629
3878900525,236559.73642170834
5420300210,250486.54910733932
9232900165,326091.850850516
6414100026,408947.1590456339
3013300660,724102.7471799838
7954300120,595560.9806326667
1081200360,318059.0097087459
2877102345,477588.73319692566
2202500255,466781.45090148994
7984400050,219515.474628621
9558020380,429101.46511696785
7812801850,209544.3540684907
8944460020,386832.0368738514
2306400040,562992.5952006563
8649400410,369475.13257733
7889602020,231283.95046215932
2041000025,477841.86278788804
871001484,609832.8200760662
2767602141,500489.35581619473
3630180470,769498.3638966151
2769602140,462904.4112639773
2473250280,320499.5636196065
5422560660,529450.8348477677
3756600240,374498.24911315355
8651600160,734860.6919443493
7202300540,886478.1462082554
8961950250,450014.3659049814
3303000130,451969.1398280945
798000062,273850.6298647132
1695900150,833676.2309608993
1604730150,528206.3372902247
4136930310,370467.48006915866
8835401250,1561522.2013288506
8665900328,413390.42897555523
9262800255,271492.46147976647
1853080570,832131.396805066
5556300114,714418.3560432524
9517200290,407298.2647801684
4037200295,507051.6831269105
7417100123,411859.23546380294
2620069077,202269.06320265235
7922720040,626942.3966640619
558100090,520703.9304878402
257000037,280227.66922758054
3319500385,439064.2498650503
9297301520,316832.7139459104
3580900090,363498.21732735593
1321039076,185291.37495987312
7227801581,290380.74623303744
9407001620,304151.8333541343
2130400150,321791.6999265349
2312400200,249219.34455394422
4046700210,414090.16722772806
1193000480,969549.158264068
1492800296,552615.0546658481
3013300017,420769.2373531158
3630240140,580305.3505262755
1049010390,354970.25446090306
9320900420,170708.94295116558
4315700060,394229.5765760243
2591010290,308333.1196264016
323089085,673985.8368641972
6600400270,206273.56158744363
2919701105,471194.1822126707
7202360670,893985.3849947304
8927600100,784357.7498788519
3211700045,632875.0372048791
4027701326,466898.2089771165
1601600195,282591.9565133215
7853280350,746232.4280614511
3629970130,694718.8301409289
7203120020,831677.1447517555
9542900190,361314.80503620673
8035350120,500550.1988663234
1238501184,983693.1570263979
251200240,483008.68547002296
8945300200,196406.0390883648
2162000160,1075989.6364674505
5466310060,176278.89330998756
1239400064,791426.3628117515
5205000020,330876.65149666485
1720800305,628915.0749661458
7280300375,549761.3959541086
2095800400,460635.9385738889
7852010950,548159.2654968648
1428001160,537342.9177616851
9528104910,670416.6677655962
8644210470,862409.3334353052
7923300310,500487.5889108683
254000100,581823.7328574713
1931300688,500956.1709456623
7007700030,442202.834523913
422049178,232874.14828335634
422069067,478646.03433467326
2923049393,377695.45743124495
930000305,462352.5149937051
2461900448,494147.0999374743
2610100020,284769.5306106802
2895550050,251841.28395077432
7701700040,272885.41080708546
2460900020,496257.21167171857
9827700105,595317.1826802851
1005000240,288543.00827971834
7200001254,526290.4643269507
866400040,536062.660168214
305000170,663994.1929813526
2260800110,923911.8103548788
3442000127,726075.6981381091
5253300437,457364.93086436024
7576700150,990778.7524283382
5469501410,501606.52463846677
5104531120,786879.2453291824
723049434,313030.9764451489
622069006,1375102.1391759885
2517101200,306709.1973356286
8159620160,247003.91497646976
5561300640,433551.20360273094
3317010130,218988.39602421192
4364200250,395990.9982720494
8732300060,646629.7198610381
5603700025,809180.788993792
3585900190,933377.6246453504
3996900575,256854.55513164875
8731801260,229487.4662937171
3810000860,359566.9649842605
5700003585,2206807.469107606
6332000050,494783.80041111074
9286100250,417832.3880570225
9471201110,1061535.0150769143
9290800050,552103.7870301766
7300200400,653986.9885406352
526069024,882380.9236063646
1454600156,807279.9338489528
3904980360,515022.9578899491
2626119062,291600.53092832677
8651730290,424359.44794039626
7611200195,710423.3091751474
1919800260,575145.7251288658
6632900354,280797.01383375615
3972900195,333263.62408656784
5151600170,284625.7700051726
7016000440,440761.47249821865
871000435,797194.6842425279
9578060540,518583.27836563933
2332700060,876776.5500110394
766000240,269071.40782157215
4363700200,286431.68242670206
7100000250,314318.09696288925
2781250560,218574.86956803993
2781250100,358599.1514209376
5419800220,258440.42416336125
7147600245,256187.97085808197
2926069083,880863.7872653757
6189200125,742876.6597083532
9542830160,300920.58700529655
5152200020,275883.1487425141
9412900045,473608.1071321432
6600410480,190069.67966431903
6979970080,560454.58158711
5636010280,281285.0559327869
1732801300,789572.132847377
5561401530,515018.75971470604
9578500510,356637.20754767413
7304300906,316045.54017968755
1223089077,557588.4996076068
721049207,270565.7250038879
8691330310,821724.3642589926
1523069204,461833.435732095
3188100105,633231.8360997097
6608500290,402779.4081485149
2891400410,329753.1978789543
7663700551,388172.82061619137
5413200140,243794.3146793429
425069139,595361.633706263
6713700155,363093.6119033049
2767603505,481423.93185820914
7789000080,253525.82552897342
9211500620,234223.5052809417
3750604417,194047.85645256043
7922800320,550446.9547071363
1471620240,352112.498667011
2222059052,357145.71206255385
9551200270,1143983.1763388861
2767603160,540578.1302130427
9406710060,376022.42176396743
8929000250,373786.44874602824
5538300120,401029.67945765343
2223069120,457795.9724431544
1652500060,1663324.3789716044
8564500240,415206.8145822169
3629700120,594730.1959292727
3943600070,404532.93232798437
4171200025,302691.76156173274
2425049063,4073259.7218577145
9828701650,379851.79687261605
3581000340,353310.78342864517
8100900015,378624.50499574194
2125059161,1096667.5600204703
304000380,197982.45040645445
8146200070,1530276.9608332526
686530170,561841.4328029348
2917200645,474570.7901677985
9547200530,808512.3840422354
2122059199,343348.9437249548
1150000740,662380.262771088
5706200060,295753.72639526037
9265410010,234316.45811391834
4083800555,492856.78551956033
6152900332,357249.97833803913
2520900301,213716.1213879479
9828200790,494427.93365152774
1657530180,292290.4383033363
7471900045,275034.5152472115
9828200460,412757.2275182003
1775900140,445223.1220175766
6139800430,448537.51790085185
7214400005,487299.02541384805
5332200026,508707.5361238569
9510970300,780948.0584731431
2540830020,421125.1392056968
3392100140,193898.86340528273
1326069191,338518.65294104925
2125059112,1116276.630594156
859000022,340862.6700505608
8854100350,716558.3633876734
121059007,226495.1005638263
7977201707,491362.4877168428
3859900060,3152641.6463018167
8815400735,756667.5435716811
705700530,339229.97713909164
6600780130,370336.45022075006
6378500105,406616.49520528794
8143000310,467422.5915557328
2877102330,663885.7334371181
3526039074,599219.9844885111
2115510300,238997.2383987906
3024059014,2196807.9154044436
2141330360,581218.111470876
546000400,471096.53004654247
2071500011,426210.4894409242
7972000240,218994.16848703322
7016200460,432021.7469550152
6204200180,413509.6708944528
1552100135,1131512.8008102798
88000173,426475.035775034
2581900235,812662.8779430389
9211500560,225730.40050479243
621069218,439253.22333883843
1321970240,292846.8849001069
798000630,304820.37380658375
421000285,264278.44324218004
2824600180,855927.4459776779
3832051140,330056.40484213183
1237500105,696550.5403357135
8802400906,267478.6597223692
3166900270,420175.88881982333
3682000060,378615.96638896514
5469700020,286428.31942832266
1245001820,674685.566613622
